+--------------------------------------------------+
| Index | Dimensions | Category | Timestamp        |
| 1288  | 100        | 0        | 0.004654242      |
| 1289  | 100        | 1        | 0.047304753      |
| 1290  | 100        | 1        | 0.04526852       |
| 1291  | 100        | 29       | 0.07030513       |
| 1292  | 100        | 1        | 0.065440245      |
| 1293  | 100        | 3        | 0.085140534      |
| 1294  | 100        | 1        | 0.006881056      |
| 1295  | 100        | 1        | 0.07962365       |
| 1296  | 100        | 22       | 0.06388549       |
| 1297  | 100        | 1        | 0.019730374      |
| 1298  | 100        | 1        | 0.005145746      |
| 1299  | 100        | 0        | 0.034294944      |
| 1300  | 100        | 0        | 0.09383714       |
| 1301  | 100        | 0        | 0.053634122      |
| 1302  | 100        | 0        | 0.00016049111    |
| 1303  | 100        | 6        | 0.083204605      |
| 1304  | 100        | 0        | 0.03962124       |
| 1305  | 100        | 1        | 0.08454872       |
| 1306  | 100        | 6        | 0.05823821       |
| 1307  | 100        | 5        | 0.08882179       |
| 1308  | 100        | 3        | 0.018295987      |
| 1309  | 100        | 26       | 0.091319434      |
| 1310  | 100        | 1        | 0.05145746       |
| 1311  | 100        | 5        | 0.052259915      |
| 1312  | 100        | 6        | 0.018697213      |
| 1313  | 100        | 1        | 0.026671614      |
| 1314  | 100        | 0        | 0.09998596       |
| 1315  | 100        | 0        | 0.043703735      |
| 1316  | 100        | 1        | 0.027704777      |
| 1317  | 100        | 1        | 0.08303408       |
| 1318  | 100        | 16       | 0.09883243       |
| 1319  | 100        | 1        | 0.034776416      |
| 1320  | 100        | 5        | 0.053172708      |
| 1321  | 100        | 0        | 0.09149999       |
| 1322  | 100        | 1        | 0.03860814       |
| 1323  | 100        | 1        | 0.012006741      |
| 1324  | 100        | 1        | 0.04366361       |
| 1325  | 100        | 0        | 0.09737798       |
| 1326  | 100        | 0        | 0.02745401       |
| 1327  | 100        | 0        | 0.051226754      |
| 1328  | 100        | 1        | 0.024063636      |
| 1329  | 100        | 13       | 0.038678356      |
| 1330  | 100        | 87       | 0.09833089       |
| 1331  | 100        | 0        | 0.06708528       |
| 1332  | 100        | 3        | 0.079723954      |
| 1333  | 100        | 1        | 0.0880394        |
| 1334  | 100        | 0        | 0.055730537      |
| 1335  | 100        | 0        | 0.05940177       |
| 1336  | 100        | 11       | 0.081659876      |
| 1337  | 100        | 1        | 0.065259695      |
| 1338  | 100        | 1        | 0.06639317       |
| 1339  | 100        | 0        | 0.057626337      |
| 1340  | 100        | 1        | 0.08470921       |
| 1341  | 100        | 1        | 0.05896042       |
| 1342  | 100        | 1        | 0.023221057      |
| 1343  | 100        | 1        | 0.070776574      |
| 1344  | 100        | 1        | 0.069191724      |
| 1345  | 100        | 1        | 0.054135654      |
| 1346  | 100        | 1        | 0.026731798      |
| 1347  | 100        | 0        | 0.021425562      |
| 1348  | 100        | 1        | 0.047194414      |
| 1349  | 100        | 1        | 0.08875158       |
| 1350  | 100        | 1        | 0.09705699       |
| 1351  | 100        | 1        | 0.063414045      |
| 1352  | 100        | 1        | 0.041988485      |
| 1353  | 100        | 0        | 0.06953277       |
| 1354  | 100        | 0        | 0.055971272      |
| 1355  | 100        | 1        | 0.038106605      |
| 1356  | 100        | 6        | 0.020613076      |
| 1357  | 100        | 0        | 0.021315224      |
| 1358  | 100        | 1        | 0.0025678577     |
| 1359  | 100        | 1        | 0.024173973      |
| 1360  | 100        | 0        | 0.07051578       |
| 1361  | 100        | 3        | 0.080115154      |
| 1362  | 100        | 6        | 0.04698377       |
| 1363  | 100        | 5        | 0.059231248      |
| 1364  | 100        | 11       | 0.010451983      |
| 1365  | 100        | 1        | 0.09389733       |
| 1366  | 100        | 6        | 0.05433627       |
| 1367  | 100        | 6        | 0.09409794       |
| 1368  | 100        | 3        | 0.06441712       |
| 1369  | 100        | 0        | 0.075972475      |
| 1370  | 100        | 1        | 0.09921359       |
| 1371  | 100        | 1        | 0.025979497      |
| 1372  | 100        | 1        | 0.08509038       |
| 1373  | 100        | 22       | 0.09693663       |
| 1374  | 100        | 5        | 0.01112404       |
| 1375  | 100        | 34       | 0.025668547      |
| 1376  | 100        | 1        | 0.04103557       |
| 1377  | 100        | 6        | 0.05174835       |
| 1378  | 100        | 1        | 0.03194776       |
| 1379  | 100        | 0        | 0.09888258       |
| 1380  | 100        | 1        | 0.07459827       |
| 1381  | 100        | 20       | 0.0433326        |
| 1382  | 100        | 0        | 0.100086264      |
| 1383  | 100        | 1        | 0.073946275      |
| 1384  | 100        | 0        | 0.026992597      |
| 1385  | 100        | 1        | 0.04999298       |
| 1386  | 100        | 0        | 0.09147993       |
| 1387  | 100        | 1        | 0.023732621      |
| 1388  | 100        | 0        | 0.052871786      |
| 1389  | 100        | 0        | 0.0390194        |
| 1390  | 100        | 6        | 0.09078781       |
| 1391  | 100        | 2        | 0.0012738982     |
| 1392  | 100        | 27       | 0.09218208       |
| 1393  | 100        | 2        | 0.016069172      |
| 1394  | 100        | 3        | 0.051146507      |
| 1395  | 100        | 0        | 0.047926657      |
| 1396  | 100        | 2        | 0.09714727       |
| 1397  | 100        | 13       | 0.09400766       |
| 1398  | 100        | 0        | 0.03440528       |
| 1399  | 100        | 6        | 0.093024656      |
| 1400  | 100        | 2        | 0.086334184      |
| 1401  | 100        | 0        | 0.029309688      |
| 1402  | 100        | 1        | 0.057586215      |
| 1403  | 100        | 0        | 0.037916023      |
| 1404  | 100        | 1        | 0.037454613      |
| 1405  | 100        | 0        | 0.001083315      |
| 1406  | 100        | 19       | 0.039841916      |
| 1407  | 100        | 6        | 0.011354745      |
| 1408  | 100        | 1        | 0.037895963      |
| 1409  | 100        | 1        | 0.05521897       |
| 1410  | 100        | 5        | 0.07658435       |
| 1411  | 100        | 5        | 0.081258655      |
| 1412  | 100        | 0        | 0.06472807       |
| 1413  | 100        | 1        | 0.02817622       |
| 1414  | 100        | 1        | 0.0048247636     |
| 1415  | 100        | 26       | 0.08152948       |
| 1416  | 100        | 0        | 0.03337212       |
| 1417  | 100        | 34       | 0.06304291       |
| 1418  | 100        | 0        | 0.07012458       |
| 1419  | 100        | 1        | 0.056633297      |
| 1420  | 100        | 1        | 0.0295103        |
| 1421  | 100        | 1        | 0.090878084      |
| 1422  | 100        | 44       | 0.07886132       |
| 1423  | 100        | 6        | 0.06014404       |
| 1424  | 100        | 0        | 0.02646097       |
| 1425  | 100        | 3        | 0.08608341       |
| 1426  | 100        | 6        | 0.022318294      |
| 1427  | 100        | 1        | 0.019579915      |
| 1428  | 100        | 11       | 0.07721628       |
| 1429  | 100        | 1        | 0.09753847       |
| 1430  | 100        | 1        | 0.0009629466     |
| 1431  | 100        | 1        | 0.021786667      |
| 1432  | 100        | 0        | 0.088280134      |
| 1433  | 100        | 4        | 0.058870144      |
| 1434  | 100        | 0        | 0.058569223      |
| 1435  | 100        | 1        | 0.083906755      |
| 1436  | 100        | 4        | 0.026300479      |
| 1437  | 100        | 1        | 0.024525046      |
| 1438  | 100        | 0        | 0.027313579      |
| 1439  | 100        | 3        | 0.08934339       |
| 1440  | 100        | 0        | 0.09031637       |
| 1441  | 100        | 6        | 0.047344875      |
| 1442  | 100        | 6        | 0.09681626       |
| 1443  | 100        | 2        | 0.0074227136     |
| 1444  | 100        | 1        | 0.02109455       |
| 1445  | 100        | 1        | 0.014644813      |
| 1446  | 100        | 4        | 0.061227355      |
| 1447  | 100        | 1        | 0.09119907       |
| 1448  | 100        | 13       | 0.08296387       |
| 1449  | 100        | 1        | 5.015347e-05     |
| 1450  | 100        | 11       | 0.048197486      |
| 1451  | 100        | 0        | 0.011745943      |
| 1452  | 100        | 2        | 0.04206873       |
| 1453  | 100        | 1        | 0.09109876       |
| 1454  | 100        | 1        | 0.007763757      |
| 1455  | 100        | 1        | 0.01719261       |
| 1456  | 100        | 6        | 0.01706221       |
| 1457  | 100        | 1        | 0.08499007       |
| 1458  | 100        | 1        | 0.037835777      |
| 1459  | 100        | 1        | 0.0750998        |
| 1460  | 100        | 44       | 0.011766004      |
| 1461  | 100        | 3        | 0.040824924      |
| 1462  | 100        | 3        | 0.068048224      |
| 1463  | 100        | 2        | 0.016259754      |
| 1464  | 100        | 1        | 0.015196501      |
| 1465  | 100        | 8        | 0.07975405       |
| 1466  | 100        | 3        | 0.06318334       |
| 1467  | 100        | 1        | 0.061668705      |
| 1468  | 100        | 11       | 0.08422773       |
| 1469  | 100        | 5        | 0.048608743      |
| 1470  | 100        | 1        | 0.0734648        |
| 1471  | 100        | 2        | 0.01721267       |
| 1472  | 100        | 27       | 0.048217546      |
| 1473  | 100        | 5        | 0.012638674      |
| 1474  | 100        | 1        | 0.079102054      |
| 1475  | 100        | 0        | 0.011033763      |
| 1476  | 100        | 1        | 0.061989687      |
| 1477  | 100        | 1        | 0.08529099       |
| 1478  | 100        | 2        | 0.0072822836     |
| 1479  | 100        | 1        | 0.042690635      |
| 1480  | 100        | 0        | 0.052821632      |
| 1481  | 100        | 29       | 0.024033543      |
| 1482  | 100        | 0        | 0.05668345       |
| 1483  | 100        | 1        | 0.08327482       |
| 1484  | 100        | 0        | 0.060043734      |
| 1485  | 100        | 6        | 0.0907176        |
| 1486  | 100        | 6        | 0.06563083       |
| 1487  | 100        | 1        | 0.019920958      |
| 1488  | 100        | 3        | 0.04151704       |
| 1489  | 100        | 0        | 0.008576243      |
| 1490  | 100        | 15       | 0.034886755      |
| 1491  | 100        | 1        | 0.035869762      |
| 1492  | 100        | 1        | 0.005416575      |
| 1493  | 100        | 6        | 0.05796738       |
| 1494  | 100        | 0        | 0.010612474      |
| 1495  | 100        | 0        | 0.040072624      |
| 1496  | 100        | 1        | 0.019991172      |
| 1497  | 100        | 0        | 0.07651413       |
| 1498  | 100        | 14       | 0.06298273       |
| 1499  | 100        | 1        | 0.09612414       |
| 1500  | 100        | 32       | 0.04136658       |
| 1501  | 100        | 0        | 0.045158185      |
| 1502  | 100        | 0        | 0.009007563      |
| 1503  | 100        | 1        | 0.033151444      |
| 1504  | 100        | 1        | 0.03541838       |
| 1505  | 100        | 20       | 0.062350795      |
| 1506  | 100        | 0        | 0.0022769675     |
| 1507  | 100        | 1        | 0.065701045      |
| 1508  | 100        | 0        | 0.049752243      |
| 1509  | 100        | 1        | 0.015788313      |
| 1510  | 100        | 11       | 0.06466788       |
| 1511  | 100        | 1        | 0.024956366      |
| 1512  | 100        | 5        | 0.052992158      |
| 1513  | 100        | 0        | 0.09396754       |
| 1514  | 100        | 1        | 0.0706863        |
| 1515  | 100        | 0        | 0.08874155       |
| 1516  | 100        | 5        | 0.06599194       |
| 1517  | 100        | 8        | 0.018847674      |
| 1518  | 100        | 11       | 0.043583363      |
| 1519  | 100        | 4        | 0.0673862        |
| 1520  | 100        | 6        | 0.068349145      |
| 1521  | 100        | 1        | 0.05782695       |
| 1522  | 100        | 0        | 0.098100185      |
| 1523  | 100        | 1        | 0.05476759       |
| 1524  | 100        | 0        | 0.011916464      |
| 1525  | 100        | 27       | 0.054185808      |
| 1526  | 100        | 11       | 0.021606116      |
| 1527  | 100        | 1        | 0.096334785      |
| 1528  | 100        | 2        | 0.07757739       |
| 1529  | 100        | 0        | 0.011083917      |
| 1530  | 100        | 5        | 0.084919855      |
| 1531  | 100        | 1        | 0.069282         |
| 1532  | 100        | 1        | 0.06339399       |
| 1533  | 100        | 2        | 0.09309487       |
| 1534  | 100        | 6        | 0.037645195      |
| 1535  | 100        | 1        | 0.003249945      |
| 1536  | 100        | 1        | 0.043824103      |
| 1537  | 100        | 1        | 0.015708067      |
| 1538  | 100        | 3        | 0.08118844       |
| 1539  | 100        | 1        | 0.07171946       |
| 1540  | 100        | 6        | 0.040584188      |
| 1541  | 100        | 8        | 0.07393625       |
| 1542  | 100        | 1        | 0.06477822       |
| 1543  | 100        | 11       | 0.07774791       |
| 1544  | 100        | 11       | 0.014203463      |
| 1545  | 100        | 1        | 0.08382651       |
| 1546  | 100        | 1        | 0.054155715      |
| 1547  | 100        | 1        | 0.06157843       |
| 1548  | 100        | 0        | 0.050414268      |
| 1549  | 100        | 1        | 0.043743856      |
| 1550  | 100        | 11       | 0.025257288      |
| 1551  | 100        | 27       | 0.06893093       |
| 1552  | 100        | 0        | 0.09696672       |
| 1553  | 100        | 0        | 0.07024495       |
| 1554  | 100        | 6        | 0.0705559        |
| 1555  | 100        | 1        | 0.009900295      |
| 1556  | 100        | 1        | 0.0077737877     |
| 1557  | 100        | 2        | 0.016460368      |
| 1558  | 100        | 1        | 0.060996648      |
| 1559  | 100        | 1        | 0.06911148       |
| 1560  | 100        | 1        | 0.07382591       |
| 1561  | 100        | 0        | 0.053082433      |
| 1562  | 100        | 5        | 0.0752603        |
| 1563  | 100        | 6        | 0.040804863      |
| 1564  | 100        | 1        | 0.04193833       |
| 1565  | 100        | 1        | 0.016691074      |
| 1566  | 100        | 2        | 0.013992818      |
| 1567  | 100        | 1        | 0.059943426      |
| 1568  | 100        | 1        | 0.012799165      |
| 1569  | 100        | 6        | 0.09286416       |
| 1570  | 100        | 1        | 0.07369551       |
| 1571  | 100        | 22       | 0.015276747      |
| 1572  | 100        | 2        | 0.006690473      |
| 1573  | 100        | 1        | 0.046141192      |
| 1574  | 100        | 6        | 0.06275202       |
| 1575  | 100        | 2        | 0.09026621       |
| 1576  | 100        | 1        | 0.010431922      |
| 1577  | 100        | 2        | 0.03671234       |
| 1578  | 100        | 1        | 0.05708468       |
| 1579  | 100        | 6        | 0.06651353       |
| 1580  | 100        | 8        | 0.05335326       |
| 1581  | 100        | 4        | 0.05376452       |
| 1582  | 100        | 6        | 0.09976528       |
| 1583  | 100        | 1        | 0.042750817      |
| 1584  | 100        | 40       | 0.0063393987     |
| 1585  | 100        | 22       | 0.07805886       |
| 1586  | 100        | 1        | 0.039801795      |
| 1587  | 100        | 1        | 0.031265672      |
| 1588  | 100        | 0        | 0.08241218       |
| 1589  | 100        | 2        | 0.09454932       |
| 1590  | 100        | 6        | 0.027885329      |
| 1591  | 100        | 6        | 0.054998294      |
| 1592  | 100        | 2        | 0.012016771      |
| 1593  | 100        | 0        | 0.09697675       |
| 1594  | 100        | 1        | 0.05478765       |
| 1595  | 100        | 0        | 0.00649989       |
| 1596  | 100        | 0        | 0.04700383       |
| 1597  | 100        | 2        | 0.019710314      |
| 1598  | 100        | 1        | 0.040704556      |
| 1599  | 100        | 1        | 0.06242101       |
| 1600  | 100        | 103      | 0.06387546       |
| 1601  | 100        | 3        | 0.09582322       |
| 1602  | 100        | 3        | 0.006630289      |
| 1603  | 100        | 3        | 0.017824544      |
| 1604  | 100        | 8        | 0.068429396      |
| 1605  | 100        | 1        | 0.06934219       |
| 1606  | 100        | 1        | 0.09203162       |
| 1607  | 100        | 0        | 0.07572171       |
| 1608  | 100        | 5        | 0.045609564      |
| 1609  | 100        | 20       | 0.010692719      |
| 1610  | 100        | 27       | 0.08951391       |
| 1611  | 100        | 1        | 0.072401546      |
| 1612  | 100        | 2        | 0.04006259       |
| 1613  | 100        | 1        | 0.08198086       |
| 1614  | 100        | 1        | 0.09896283       |
| 1615  | 100        | 2        | 0.018606937      |
| 1616  | 100        | 0        | 0.0051758382     |
| 1617  | 100        | 0        | 0.09167051       |
| 1618  | 100        | 1        | 0.06770718       |
| 1619  | 100        | 0        | 0.017152486      |
| 1620  | 100        | 0        | 0.034415312      |
| 1621  | 100        | 1        | 0.035578873      |
| 1622  | 100        | 0        | 0.09414809       |
| 1623  | 100        | 1        | 0.017433345      |
| 1624  | 100        | 4        | 0.07894156       |
| 1625  | 100        | 121      | 0.08855096       |
| 1626  | 100        | 0        | 0.080476254      |
| 1627  | 100        | 1        | 0.09477          |
| 1628  | 100        | 0        | 0.00090276246    |
| 1629  | 100        | 1        | 0.012548398      |
| 1630  | 100        | 0        | 0.041868117      |
| 1631  | 100        | 1        | 0.059371676      |
| 1632  | 100        | 0        | 0.089463755      |
| 1633  | 100        | 5        | 0.06739623       |
| 1634  | 100        | 22       | 0.08154954       |
| 1635  | 100        | 6        | 0.021846851      |
| 1636  | 100        | 1        | 0.034044176      |
| 1637  | 100        | 1        | 0.060615484      |
| 1638  | 100        | 0        | 0.039240073      |
| 1639  | 100        | 46       | 0.07531045       |
| 1640  | 100        | 0        | 0.0646077        |
| 1641  | 100        | 6        | 0.06100668       |
| 1642  | 100        | 4        | 0.078179225      |
| 1643  | 100        | 1        | 0.025367625      |
| 1644  | 100        | 6        | 0.03755492       |
| 1645  | 100        | 6        | 0.07444781       |
| 1646  | 100        | 0        | 0.07583205       |
| 1647  | 100        | 6        | 0.074207075      |
| 1648  | 100        | 29       | 0.027423916      |
| 1649  | 100        | 5        | 0.08345538       |
| 1650  | 100        | 0        | 0.04410496       |
| 1651  | 100        | 1        | 0.023261178      |
| 1652  | 100        | 0        | 0.049310893      |
| 1653  | 100        | 1        | 0.053443536      |
| 1654  | 100        | 6        | 0.04710414       |
| 1655  | 100        | 0        | 0.06964311       |
| 1656  | 100        | 1        | 0.001966016      |
| 1657  | 100        | 35       | 0.0048448252     |
| 1658  | 100        | 2        | 0.017423315      |
| 1659  | 100        | 1        | 0.067727245      |
| 1660  | 100        | 1        | 0.02226814       |
| 1661  | 100        | 1        | 0.019840712      |
| 1662  | 100        | 2        | 0.072100624      |
| 1663  | 100        | 2        | 0.00046141192    |
| 1664  | 100        | 1        | 0.011535298      |
| 1665  | 100        | 1        | 0.092412785      |
| 1666  | 100        | 1        | 0.07903184       |
| 1667  | 100        | 1        | 0.088801734      |
| 1668  | 100        | 1        | 0.009870203      |
| 1669  | 100        | 0        | 0.007713604      |
| 1670  | 100        | 27       | 0.05432624       |
| 1671  | 100        | 7        | 0.02818625       |
| 1672  | 100        | 1        | 0.048678957      |
| 1673  | 100        | 0        | 0.052510682      |
| 1674  | 100        | 8        | 0.046883464      |
| 1675  | 100        | 2        | 0.088360384      |
| 1676  | 100        | 1        | 0.009268361      |
| 1677  | 100        | 1        | 0.03856802       |
| 1678  | 100        | 0        | 0.06435693       |
| 1679  | 100        | 0        | 0.07212069       |
| 1680  | 100        | 1        | 0.072351396      |
| 1681  | 100        | 1        | 0.06185929       |
| 1682  | 100        | 4        | 0.068619974      |
| 1683  | 100        | 22       | 0.07607278       |
| 1684  | 100        | 1        | 0.08194074       |
| 1685  | 100        | 0        | 0.042841095      |
| 1686  | 100        | 0        | 0.09489036       |
| 1687  | 100        | 1        | 0.0083655985     |
| 1688  | 100        | 1        | 0.07202038       |
| 1689  | 100        | 1        | 0.015978895      |
| 1690  | 100        | 1        | 0.07109756       |
| 1691  | 100        | 1        | 0.03309126       |
| 1692  | 100        | 0        | 0.086243905      |
| 1693  | 100        | 3        | 0.08834032       |
| 1694  | 100        | 0        | 0.003310129      |
| 1695  | 100        | 1        | 0.025768852      |
| 1696  | 100        | 1        | 0.015667943      |
| 1697  | 100        | 1        | 0.06731599       |
| 1698  | 100        | 1        | 0.036070377      |
| 1699  | 100        | 2        | 0.086775534      |
| 1700  | 100        | 2        | 0.004543904      |
| 1701  | 100        | 0        | 0.046863403      |
| 1702  | 100        | 1        | 0.06469797       |
| 1703  | 100        | 0        | 0.054837804      |
| 1704  | 100        | 1        | 0.09447911       |
| 1705  | 100        | 6        | 0.01967019       |
| 1706  | 100        | 1        | 0.0639557        |
| 1707  | 100        | 1        | 0.039661363      |
| 1708  | 100        | 3        | 0.092844106      |
| 1709  | 100        | 2        | 0.0602945        |
| 1710  | 100        | 3        | 0.095452085      |
| 1711  | 100        | 2        | 0.023361485      |
| 1712  | 100        | 6        | 0.010652597      |
| 1713  | 100        | 6        | 0.034184605      |
| 1714  | 100        | 2        | 0.047776196      |
| 1715  | 100        | 1        | 0.06721568       |
| 1716  | 100        | 1        | 0.061678737      |
| 1717  | 100        | 6        | 0.08190062       |
| 1718  | 100        | 6        | 0.03311132       |
| 1719  | 100        | 8        | 0.07128814       |
| 1720  | 100        | 13       | 0.059211187      |
| 1721  | 100        | 0        | 0.015296808      |
| 1722  | 100        | 0        | 0.05373443       |
| 1723  | 100        | 2        | 0.06516942       |
| 1724  | 100        | 1        | 0.08750778       |
| 1725  | 100        | 9        | 0.07670472       |
| 1726  | 100        | 0        | 0.07139848       |
| 1727  | 100        | 1        | 0.07956346       |
| 1728  | 100        | 19       | 0.08489979       |
| 1729  | 100        | 1        | 0.07518005       |
| 1730  | 100        | 0        | 0.013039902      |
| 1731  | 100        | 1        | 0.08199089       |
| 1732  | 100        | 0        | 0.005015347      |
| 1733  | 100        | 27       | 0.004423536      |
| 1734  | 100        | 1        | 0.068038195      |
| 1735  | 100        | 2        | 0.04711417       |
| 1736  | 100        | 34       | 0.04713423       |
| 1737  | 100        | 1        | 0.09727767       |
| 1738  | 100        | 1        | 0.01632997       |
| 1739  | 100        | 1        | 0.09111882       |
| 1740  | 100        | 0        | 0.022388509      |
| 1741  | 100        | 34       | 0.008435814      |
| 1742  | 100        | 1        | 0.019910928      |
| 1743  | 100        | 0        | 0.055269122      |
| 1744  | 100        | 22       | 0.051427368      |
| 1745  | 100        | 1        | 0.06045499       |
| 1746  | 100        | 0        | 0.059612416      |
| 1747  | 100        | 1        | 0.047605675      |
| 1748  | 100        | 0        | 0.079894476      |
| 1749  | 100        | 0        | 0.051858686      |
| 1750  | 100        | 1        | 0.08330491       |
| 1751  | 100        | 1        | 0.060204227      |
| 1752  | 100        | 0        | 0.072752625      |
| 1753  | 100        | 6        | 0.08171003       |
| 1754  | 100        | 5        | 0.07018477       |
| 1755  | 100        | 1        | 0.041446827      |
| 1756  | 100        | 1        | 0.0594118        |
| 1757  | 100        | 0        | 0.0132806385     |
| 1758  | 100        | 1        | 0.035919916      |
| 1759  | 100        | 1        | 0.018316047      |
| 1760  | 100        | 1        | 0.017022088      |
| 1761  | 100        | 20       | 0.049912732      |
| 1762  | 100        | 2        | 0.05467731       |
| 1763  | 100        | 0        | 0.028848276      |
| 1764  | 100        | 1        | 0.0235621        |
| 1765  | 100        | 40       | 0.053854797      |
| 1766  | 100        | 1        | 0.026430879      |
| 1767  | 100        | 1        | 0.006479828      |
| 1768  | 100        | 0        | 0.043804042      |
| 1769  | 100        | 1        | 0.025538146      |
| 1770  | 100        | 0        | 0.04145686       |
| 1771  | 100        | 1        | 0.06822878       |
| 1772  | 100        | 1        | 0.075270325      |
| 1773  | 100        | 1        | 0.07458824       |
| 1774  | 100        | 3        | 0.09568279       |
| 1775  | 100        | 0        | 0.026902322      |
| 1776  | 100        | 1        | 0.056322347      |
| 1777  | 100        | 6        | 0.052430436      |
| 1778  | 100        | 1        | 0.03093466       |
| 1779  | 100        | 1        | 0.05366421       |
| 1780  | 100        | 1        | 0.08239212       |
| 1781  | 100        | 2        | 0.023903145      |
| 1782  | 100        | 1        | 0.055840872      |
| 1783  | 100        | 2        | 0.044987664      |
| 1784  | 100        | 3        | 0.037213873      |
| 1785  | 100        | 0        | 0.0978093        |
| 1786  | 100        | 1        | 0.02616005       |
| 1787  | 100        | 1        | 0.02169639       |
| 1788  | 100        | 6        | 0.079533376      |
| 1789  | 100        | 0        | 0.081609726      |
| 1790  | 100        | 127      | 0.09746825       |
| 1791  | 100        | 2        | 0.0649688        |
| 1792  | 100        | 3        | 0.06613237       |
| 1793  | 100        | 0        | 0.038086545      |
| 1794  | 100        | 0        | 0.07184986       |
| 1795  | 100        | 1        | 0.09380705       |
| 1796  | 100        | 6        | 0.045619596      |
| 1797  | 100        | 1        | 0.036501694      |
| 1798  | 100        | 11       | 0.022619214      |
| 1799  | 100        | 0        | 0.054015286      |
| 1800  | 100        | 1        | 0.03844765       |
| 1801  | 100        | 1        | 0.03212831       |
| 1802  | 100        | 6        | 0.08191065       |
| 1803  | 100        | 2        | 0.06144803       |
| 1804  | 100        | 1        | 0.023953296      |
| 1805  | 100        | 1        | 0.0245752        |
| 1806  | 100        | 0        | 0.097839385      |
| 1807  | 100        | 4        | 0.04195839       |
| 1808  | 100        | 1        | 0.05214958       |
| 1809  | 100        | 1        | 0.09852148       |
| 1810  | 100        | 2        | 0.0020763536     |
| 1811  | 100        | 1        | 0.049641903      |
| 1812  | 100        | 1        | 0.01777439       |
| 1813  | 100        | 0        | 0.07735671       |
| 1814  | 100        | 0        | 0.06930207       |
| 1815  | 100        | 1        | 0.09262343       |
| 1816  | 100        | 6        | 0.054867897      |
| 1817  | 100        | 1        | 0.014484322      |
| 1818  | 100        | 4        | 0.059742812      |
| 1819  | 100        | 1        | 0.03698317       |
| 1820  | 100        | 1        | 0.01011094       |
| 1821  | 100        | 8        | 0.044606496      |
| 1822  | 100        | 3        | 0.08691596       |
| 1823  | 100        | 1        | 0.08561197       |
| 1824  | 100        | 1        | 0.01430377       |
| 1825  | 100        | 1        | 0.0019158626     |
| 1826  | 100        | 0        | 0.057195015      |
| 1827  | 100        | 1        | 0.0148253655     |
| 1828  | 100        | 0        | 0.07466848       |
| 1829  | 100        | 3        | 0.076504104      |
| 1830  | 100        | 1        | 0.03713363       |
| 1831  | 100        | 0        | 0.07511987       |
| 1832  | 100        | 0        | 0.0017353101     |
| 1833  | 100        | 1        | 0.05794732       |
| 1834  | 100        | 8        | 0.09884246       |
| 1835  | 100        | 1        | 0.09091821       |
| 1836  | 100        | 1        | 0.094489135      |
| 1837  | 100        | 1        | 0.058589283      |
| 1838  | 100        | 1        | 0.011826188      |
| 1839  | 100        | 1        | 0.05957229       |
| 1840  | 100        | 0        | 0.025026582      |
| 1841  | 100        | 1        | 0.06700504       |
| 1842  | 100        | 0        | 0.02283989       |
| 1843  | 100        | 2        | 0.04452625       |
| 1844  | 100        | 12       | 0.00043131984    |
| 1845  | 100        | 6        | 0.08649468       |
| 1846  | 100        | 1        | 0.025036613      |
| 1847  | 100        | 0        | 0.0067005036     |
| 1848  | 100        | 1        | 0.033592794      |
| 1849  | 100        | 0        | 0.015286777      |
| 1850  | 100        | 8        | 0.06558067       |
| 1851  | 100        | 1        | 0.044004653      |
| 1852  | 100        | 1        | 0.06679439       |
| 1853  | 100        | 6        | 0.051989086      |
| 1854  | 100        | 1        | 0.050344054      |
| 1855  | 100        | 0        | 0.08773848       |
| 1856  | 100        | 13       | 0.00047144262    |
| 1857  | 100        | 1        | 0.002949024      |
| 1858  | 100        | 0        | 0.005105623      |
| 1859  | 100        | 0        | 0.021004273      |
| 1860  | 100        | 11       | 0.011194254      |
| 1861  | 100        | 1        | 0.006850964      |
| 1862  | 100        | 1        | 0.015156379      |
| 1863  | 100        | 5        | 0.059221216      |
| 1864  | 100        | 4        | 0.0047043953     |
| 1865  | 100        | 8        | 0.055570044      |
| 1866  | 100        | 0        | 0.08826008       |
| 1867  | 100        | 1        | 0.077256404      |
| 1868  | 100        | 20       | 0.0048047025     |
| 1869  | 100        | 1        | 0.06904127       |
| 1870  | 100        | 22       | 0.017553715      |
| 1871  | 100        | 0        | 0.011063855      |
| 1872  | 100        | 3        | 0.037655223      |
| 1873  | 100        | 2        | 0.014113186      |
| 1874  | 100        | 6        | 0.022920135      |
| 1875  | 100        | 3        | 0.010642567      |
| 1876  | 100        | 1        | 0.09371677       |
| 1877  | 100        | 0        | 0.032308865      |
| 1878  | 100        | 1        | 0.01156539       |
| 1879  | 100        | 0        | 0.090386584      |
| 1880  | 100        | 48       | 0.06970329       |
| 1881  | 100        | 1        | 0.075531125      |
| 1882  | 100        | 0        | 0.028547354      |
| 1883  | 100        | 3        | 0.014333862      |
| 1884  | 100        | 60       | 0.03742452       |
| 1885  | 100        | 0        | 0.019349208      |
| 1886  | 100        | 11       | 0.022809798      |
| 1887  | 100        | 1        | 0.031546533      |
| 1888  | 100        | 1        | 0.07661444       |
| 1889  | 100        | 1        | 0.016390154      |
| 1890  | 100        | 0        | 0.03717375       |
| 1891  | 100        | 0        | 0.077507176      |
| 1892  | 100        | 2        | 0.02573876       |
| 1893  | 100        | 1        | 0.07361526       |
